operating_airline,operating_airline_iata,published_airline,published_airline_iata,geo_summary,geo_region,activity_type,price_category,terminal,boarding_area,passenger_count,Year,month,Quarter,Season,passenger_predict
57,86,74,69,0,8,0,1,2,1,2.118087377,2005,10,4,0,2.133725229
57,86,74,69,0,8,1,1,2,1,2.135271026,2005,10,4,0,2.134777896
59,53,50,50,1,5,0,1,0,6,2.253351814,2005,10,4,0,2.253910736
59,53,50,50,1,5,1,1,0,6,2.289310546,2005,10,4,0,2.282676014
61,87,52,78,0,8,0,1,2,0,2.12520678,2005,10,4,0,2.135535657
61,87,52,78,0,8,1,1,2,0,2.197375124,2005,10,4,0,2.178259139
62,56,53,53,1,0,0,1,0,0,2.275946579,2005,10,4,0,2.271145139
62,56,53,53,1,0,1,1,0,0,2.281233346,2005,10,4,0,2.270383435
66,60,57,56,1,0,0,1,0,0,2.337615933,2005,10,4,0,2.327092536
66,60,57,56,1,0,1,1,0,0,2.326868259,2005,10,4,0,2.324626869
72,68,63,62,1,0,0,1,0,6,2.360406975,2005,10,4,0,2.361742754
72,68,63,62,1,0,1,1,0,6,2.37542891,2005,10,4,0,2.373121712
73,58,28,25,0,8,0,1,2,2,2.282762375,2005,10,4,0,2.279944315
73,58,28,25,0,8,1,1,2,2,2.281139862,2005,10,4,0,2.28010206
73,58,76,68,1,2,0,1,4,5,2.221535431,2005,10,4,0,2.214661795
73,58,76,68,1,2,1,1,4,5,2.215183063,2005,10,4,0,2.213543381
76,69,66,63,0,8,0,0,2,1,2.215183063,2005,10,4,0,2.217003467
76,69,66,63,0,8,1,0,2,1,2.213299089,2005,10,4,0,2.215785286
79,70,69,64,1,3,0,1,0,6,2.215772215,2005,10,4,0,2.229809077
79,70,69,64,1,3,1,1,0,6,2.230391189,2005,10,4,0,2.228545
84,75,74,69,0,8,0,1,2,0,2.447946659,2005,10,4,0,2.445260694
84,75,74,69,0,8,1,1,2,0,2.445551571,2005,10,4,0,2.444205931
84,75,74,69,0,8,0,0,2,1,2.441730477,2005,10,4,0,2.439807694
84,75,74,69,0,8,1,0,2,1,2.438036805,2005,10,4,0,2.438375959
86,74,76,68,0,8,0,1,4,4,2.408179298,2005,10,4,0,2.410414114
86,74,76,68,0,8,1,1,4,4,2.40478922,2005,10,4,0,2.405685086
86,74,76,68,0,8,2,1,4,5,2.304646127,2005,10,4,0,2.303233632
86,74,76,68,1,0,2,1,0,6,2.210273189,2005,10,4,0,2.213656305
86,74,76,68,1,1,0,1,0,6,2.276783525,2005,10,4,0,2.284607796
86,74,76,68,1,1,1,1,0,6,2.31365294,2005,10,4,0,2.308817462
86,74,76,68,1,1,2,1,0,6,2.073635244,2005,10,4,0,2.080452738
86,74,76,68,1,2,0,1,4,5,2.324413771,2005,10,4,0,2.323273312
86,74,76,68,1,2,1,1,4,5,2.301591369,2005,10,4,0,2.311353534
86,74,76,68,1,4,0,1,0,6,2.418252382,2005,10,4,0,2.417553038
86,74,76,68,1,4,1,1,0,6,2.416088869,2005,10,4,0,2.418497349
86,74,76,68,1,4,2,1,0,6,2.049035772,2005,10,4,0,2.051334728
86,74,76,68,1,5,0,1,0,6,2.292755283,2005,10,4,0,2.290538211
86,74,76,68,1,5,1,1,0,6,2.307262121,2005,10,4,0,2.302370511
88,76,78,70,1,4,0,1,0,0,2.319446052,2005,10,4,0,2.320392205
88,76,78,70,1,4,1,1,0,0,2.320938403,2005,10,4,0,2.321178333
91,80,81,74,1,2,0,1,0,0,2.102996438,2005,10,4,0,2.114517902
91,80,81,74,1,2,1,1,0,0,2.114507789,2005,10,4,0,2.118095649
1,73,1,67,0,8,0,0,2,1,2.373272976,2005,11,4,0,2.382372716
1,73,1,67,0,8,1,0,2,1,2.376105293,2005,11,4,0,2.376848107
1,73,1,67,0,8,2,0,2,1,2.19462068,2005,11,4,0,2.190860609
5,7,5,7,1,2,0,1,2,1,2.380110346,2005,11,4,0,2.381381236
5,7,5,7,1,2,1,1,2,1,2.380115446,2005,11,4,0,2.381086018
7,18,6,18,1,0,0,1,0,6,2.243164362,2005,11,4,0,2.241379393
7,18,6,18,1,0,1,1,0,6,2.233327574,2005,11,4,0,2.239031505
8,8,7,8,1,4,0,1,0,0,2.289595478,2005,11,4,0,2.289591489
8,8,7,8,1,4,1,1,0,0,2.295823146,2005,11,4,0,2.293629766
11,57,10,54,1,1,0,1,0,6,2.231660547,2005,11,4,0,2.237731726
11,57,10,54,1,1,1,1,0,6,2.2439308,2005,11,4,0,2.243322274
13,36,12,34,0,8,0,0,0,0,2.270218964,2005,11,4,0,2.272218334
13,36,12,34,0,8,1,0,0,0,2.270865245,2005,11,4,0,2.273403339
14,11,13,11,0,8,0,1,0,0,2.428878665,2005,11,4,0,2.427822234
14,11,13,11,0,8,1,1,0,0,2.438936325,2005,11,4,0,2.436751547
14,11,13,11,0,8,2,1,0,0,2.227308249,2005,11,4,0,2.226867149
14,11,13,11,1,2,0,1,0,0,2.270725886,2005,11,4,0,2.268383528
14,11,13,11,1,2,1,1,0,0,2.270166367,2005,11,4,0,2.273825468
14,11,13,11,1,5,0,1,0,0,2.331323328,2005,11,4,0,2.325635062
14,11,13,11,1,5,1,1,0,0,2.345608665,2005,11,4,0,2.345579535
14,11,13,11,1,5,2,1,0,0,2.09606433,2005,11,4,0,2.108479484
15,54,14,51,1,0,0,1,0,6,2.262723603,2005,11,4,0,2.26303595
15,54,14,51,1,0,1,1,0,6,2.259302266,2005,11,4,0,2.263146241
18,50,16,5,0,8,0,1,4,4,2.239359019,2005,11,4,0,2.238844362
18,50,16,5,0,8,1,1,4,4,2.239818864,2005,11,4,0,2.23807969
20,59,18,55,1,0,0,1,0,0,2.249130657,2005,11,4,0,2.24811204
20,59,18,55,1,0,1,1,0,0,2.243606392,2005,11,4,0,2.248380263
25,14,22,14,1,4,0,1,0,0,2.36399227,2005,11,4,0,2.362896784
25,14,22,14,1,4,1,1,0,0,2.365760568,2005,11,4,0,2.365576154
27,22,24,21,1,0,0,1,0,0,2.323312779,2005,11,4,0,2.324074927
27,22,24,21,1,0,1,1,0,0,2.324355652,2005,11,4,0,2.326700386
28,19,25,19,1,0,0,1,0,0,2.312532188,2005,11,4,0,2.31249084
28,19,25,19,1,0,1,1,0,0,2.325673346,2005,11,4,0,2.327969155
32,26,28,25,0,8,0,0,2,2,2.395230412,2005,11,4,0,2.394887662
32,26,28,25,0,8,1,0,2,2,2.391572131,2005,11,4,0,2.391550369
33,17,29,17,1,0,0,1,0,6,2.330132804,2005,11,4,0,2.330355447
33,17,29,17,1,0,1,1,0,6,2.339424262,2005,11,4,0,2.338506905
41,33,36,31,0,8,0,0,2,1,2.349365246,2005,11,4,0,2.351634565
41,33,36,31,0,8,1,0,2,1,2.348204899,2005,11,4,0,2.351582208
42,39,37,37,0,8,0,1,2,2,2.284792535,2005,11,4,0,2.290380445
42,39,37,37,0,8,1,1,2,2,2.290642118,2005,11,4,0,2.291094903
44,64,13,11,0,8,0,1,2,1,2.23811373,2005,11,4,0,2.237684691
44,64,13,11,0,8,1,1,2,1,2.241328073,2005,11,4,0,2.239875627
48,24,42,23,0,8,0,0,0,0,2.122246414,2005,11,4,0,2.244856976
48,24,42,23,0,8,1,0,0,0,2.138951354,2005,11,4,0,2.244501983
49,43,43,41,1,0,0,1,0,0,2.286764375,2005,11,4,0,2.292699818
49,43,43,41,1,0,1,1,0,0,2.302596398,2005,11,4,0,2.301826156
53,45,46,43,1,4,0,1,0,0,2.295303327,2005,11,4,0,2.29488787
53,45,46,43,1,4,1,1,0,0,2.289438875,2005,11,4,0,2.290675968
54,44,47,42,1,0,0,1,0,0,2.242321206,2005,11,4,0,2.238432403
54,44,47,42,1,0,1,1,0,0,2.239818864,2005,11,4,0,2.230934245
56,46,49,44,1,4,0,1,0,6,2.364219917,2005,11,4,0,2.364234717
56,46,49,44,1,4,1,1,0,6,2.363776373,2005,11,4,0,2.364197966
57,86,74,69,0,8,0,1,2,1,2.09084405,2005,11,4,0,2.109751798
57,86,74,69,0,8,1,1,2,1,2.113092242,2005,11,4,0,2.119614287
59,53,50,50,1,5,0,1,0,6,2.261769626,2005,11,4,0,2.261562502
59,53,50,50,1,5,1,1,0,6,2.303590436,2005,11,4,0,2.296577652
61,87,52,78,0,8,0,1,2,0,2.115331857,2005,11,4,0,2.129087051
61,87,52,78,0,8,1,1,2,0,2.179188642,2005,11,4,0,2.17460913
62,56,53,53,1,0,0,1,0,0,2.27545072,2005,11,4,0,2.274813556
62,56,53,53,1,0,1,1,0,0,2.271489803,2005,11,4,0,2.274527953
66,60,57,56,1,0,0,1,0,0,2.314305745,2005,11,4,0,2.313274628
66,60,57,56,1,0,1,1,0,0,2.302386385,2005,11,4,0,2.305678534
72,68,63,62,1,0,0,1,0,6,2.362469481,2005,11,4,0,2.362825801
72,68,63,62,1,0,1,1,0,6,2.370936197,2005,11,4,0,2.371197288
73,58,28,25,0,8,0,1,2,2,2.279218284,2005,11,4,0,2.266711269
73,58,28,25,0,8,1,1,2,2,2.27986851,2005,11,4,0,2.260892436
73,58,76,68,1,2,0,1,4,5,2.199656371,2005,11,4,0,2.20248262
73,58,76,68,1,2,1,1,4,5,2.200309021,2005,11,4,0,2.202979434
76,69,66,63,0,8,0,0,2,1,2.225785185,2005,11,4,0,2.222238017
76,69,66,63,0,8,1,0,2,1,2.224181212,2005,11,4,0,2.222566128
79,70,69,64,1,3,0,1,0,6,2.232184581,2005,11,4,0,2.234349911
79,70,69,64,1,3,1,1,0,6,2.236127338,2005,11,4,0,2.235969667
84,75,74,69,0,8,0,1,2,0,2.417773635,2005,11,4,0,2.421017577
84,75,74,69,0,8,1,1,2,0,2.425003031,2005,11,4,0,2.424266286
84,75,74,69,0,8,0,0,2,1,2.435388576,2005,11,4,0,2.433721569
84,75,74,69,0,8,1,0,2,1,2.434632974,2005,11,4,0,2.434644248
86,74,76,68,0,8,2,1,4,5,2.292093208,2005,11,4,0,2.295431111
86,74,76,68,1,0,2,1,0,6,2.21383655,2005,11,4,0,2.21338548
86,74,76,68,1,1,0,1,0,6,2.296048812,2005,11,4,0,2.298423114
86,74,76,68,1,1,1,1,0,6,2.299419708,2005,11,4,0,2.302030455
86,74,76,68,1,1,2,1,0,6,2.110547983,2005,11,4,0,2.097795387
86,74,76,68,1,2,0,1,4,5,2.298701339,2005,11,4,0,2.305854906
86,74,76,68,1,2,1,1,4,5,2.296840859,2005,11,4,0,2.303502912
86,74,76,68,1,4,0,1,0,6,2.397773571,2005,11,4,0,2.398819427
86,74,76,68,1,4,1,1,0,6,2.395998152,2005,11,4,0,2.397348823
86,74,76,68,1,5,0,1,0,6,2.308669343,2005,11,4,0,2.310728448
86,74,76,68,1,5,1,1,0,6,2.319905544,2005,11,4,0,2.307240707
88,76,78,70,1,4,0,1,0,0,2.301578892,2005,11,4,0,2.301599484
88,76,78,70,1,4,1,1,0,0,2.303468302,2005,11,4,0,2.302360498
91,80,81,74,1,2,0,1,0,0,2.097525102,2005,11,4,0,2.099380856
91,80,81,74,1,2,1,1,0,0,2.098966616,2005,11,4,0,2.102026895
1,73,1,67,0,8,0,0,2,1,2.364661183,2005,12,4,3,2.381360669
1,73,1,67,0,8,1,0,2,1,2.372912915,2005,12,4,3,2.376038771
1,73,1,67,0,8,2,0,2,1,2.172985758,2005,12,4,3,2.186728381
5,7,5,7,1,2,0,1,2,1,2.385336526,2005,12,4,3,2.388654775
5,7,5,7,1,2,1,1,2,1,2.386673107,2005,12,4,3,2.387471385
7,18,6,18,1,0,0,1,0,6,2.2361775,2005,12,4,3,2.233518347
7,18,6,18,1,0,1,1,0,6,2.21626562,2005,12,4,3,2.225740639
8,8,7,8,1,4,0,1,0,0,2.290120288,2005,12,4,3,2.289479885
8,8,7,8,1,4,1,1,0,0,2.294241226,2005,12,4,3,2.293992087
11,57,10,54,1,1,0,1,0,6,2.29356259,2005,12,4,3,2.281691109
11,57,10,54,1,1,1,1,0,6,2.279884312,2005,12,4,3,2.281916036
13,36,12,34,0,8,0,0,0,0,2.269426886,2005,12,4,3,2.269546466
13,36,12,34,0,8,1,0,0,0,2.269373842,2005,12,4,3,2.270885666
14,11,13,11,0,8,0,1,0,0,2.418326531,2005,12,4,3,2.422563497
14,11,13,11,0,8,1,1,0,0,2.440156313,2005,12,4,3,2.433598427
14,11,13,11,0,8,2,1,0,0,2.270411568,2005,12,4,3,2.247938421
14,11,13,11,1,2,0,1,0,0,2.28271641,2005,12,4,3,2.277896568
14,11,13,11,1,2,1,1,0,0,2.285613071,2005,12,4,3,2.283784051
14,11,13,11,1,5,0,1,0,0,2.314587163,2005,12,4,3,2.323452844
14,11,13,11,1,5,1,1,0,0,2.345684794,2005,12,4,3,2.347056365
14,11,13,11,1,5,2,1,0,0,2.135407128,2005,12,4,3,2.13160887
15,54,14,51,1,0,0,1,0,6,2.260300854,2005,12,4,3,2.264315243
15,54,14,51,1,0,1,1,0,6,2.270271532,2005,12,4,3,2.26944737
18,50,16,5,0,8,0,1,4,4,2.240156296,2005,12,4,3,2.237908511
18,50,16,5,0,8,1,1,4,4,2.237472629,2005,12,4,3,2.236808099
20,59,18,55,1,0,0,1,0,0,2.248117494,2005,12,4,3,2.246991633
20,59,18,55,1,0,1,1,0,0,2.253540258,2005,12,4,3,2.251948994
25,14,22,14,1,4,0,1,0,0,2.362713695,2005,12,4,3,2.363486251
25,14,22,14,1,4,1,1,0,0,2.364035385,2005,12,4,3,2.366231557
27,22,24,21,1,0,0,1,0,0,2.321560439,2005,12,4,3,2.325792631
27,22,24,21,1,0,1,1,0,0,2.327637365,2005,12,4,3,2.329133934
28,19,25,19,1,0,0,1,0,0,2.320220715,2005,12,4,3,2.320546208
28,19,25,19,1,0,1,1,0,0,2.337055196,2005,12,4,3,2.333795052
32,26,28,25,0,8,0,0,2,2,2.394999989,2005,12,4,3,2.395680781
32,26,28,25,0,8,1,0,2,2,2.399110245,2005,12,4,3,2.39554115
33,17,29,17,1,0,0,1,0,6,2.332982966,2005,12,4,3,2.334407368
33,17,29,17,1,0,1,1,0,6,2.343761408,2005,12,4,3,2.346740441
41,33,36,31,0,8,0,0,2,1,2.347708152,2005,12,4,3,2.350401283
41,33,36,31,0,8,1,0,2,1,2.349138797,2005,12,4,3,2.351895549
42,39,37,37,0,8,0,1,2,2,2.288205246,2005,12,4,3,2.290031147
42,39,37,37,0,8,1,1,2,2,2.296194535,2005,12,4,3,2.293550128
44,64,13,11,0,8,0,1,2,1,2.232393404,2005,12,4,3,2.235002798
44,64,13,11,0,8,1,1,2,1,2.241090092,2005,12,4,3,2.240144729
49,43,43,41,1,0,0,1,0,0,2.289210611,2005,12,4,3,2.29196877
49,43,43,41,1,0,1,1,0,0,2.315125888,2005,12,4,3,2.310201639
53,45,46,43,1,4,0,1,0,0,2.292438635,2005,12,4,3,2.296669892
53,45,46,43,1,4,1,1,0,0,2.291230898,2005,12,4,3,2.2925598
54,44,47,42,1,0,0,1,0,0,2.241375598,2005,12,4,3,2.240546634
54,44,47,42,1,0,1,1,0,0,2.255219643,2005,12,4,3,2.248610646
56,46,49,44,1,4,0,1,0,6,2.360419819,2005,12,4,3,2.361867879
56,46,49,44,1,4,1,1,0,6,2.362029402,2005,12,4,3,2.362433854
57,86,74,69,0,8,0,1,2,1,2.086331854,2005,12,4,3,2.102352021
57,86,74,69,0,8,1,1,2,1,2.128450917,2005,12,4,3,2.119819807
59,53,50,50,1,5,0,1,0,6,2.270183902,2005,12,4,3,2.270985389
59,53,50,50,1,5,1,1,0,6,2.327712045,2005,12,4,3,2.317113026
61,87,52,78,0,8,0,1,2,1,2.135543055,2005,12,4,3,2.151723732
61,87,52,78,0,8,1,1,2,1,2.179943618,2005,12,4,3,2.179247625
62,56,53,53,1,0,0,1,0,0,2.277613012,2005,12,4,3,2.277561306
62,56,53,53,1,0,1,1,0,0,2.280624006,2005,12,4,3,2.278750371
66,60,57,56,1,0,0,1,0,0,2.296472091,2005,12,4,3,2.303306388
66,60,57,56,1,0,1,1,0,0,2.34622341,2005,12,4,3,2.3362558
72,68,63,62,1,0,0,1,0,6,2.3733945,2005,12,4,3,2.371393221
72,68,63,62,1,0,1,1,0,6,2.380385317,2005,12,4,3,2.376530193
73,58,28,25,0,8,0,1,2,2,2.239018775,2005,12,4,3,2.243978493
73,58,28,25,0,8,1,1,2,2,2.226591223,2005,12,4,3,2.237678186
73,58,76,68,1,2,0,1,4,5,2.204692475,2005,12,4,3,2.205523468
73,58,76,68,1,2,1,1,4,5,2.20708422,2005,12,4,3,2.207043779
76,69,66,63,0,8,0,0,2,1,2.237596249,2005,12,4,3,2.233654141
76,69,66,63,0,8,1,0,2,1,2.233250069,2005,12,4,3,2.231884928
79,70,69,64,1,3,0,1,0,6,2.260611973,2005,12,4,3,2.265069186
79,70,69,64,1,3,1,1,0,6,2.295316692,2005,12,4,3,2.272157228
84,75,74,69,0,8,0,0,2,1,2.425243169,2005,12,4,3,2.428597664
84,75,74,69,0,8,0,1,2,1,2.411140709,2005,12,4,3,2.414268687
84,75,74,69,0,8,1,0,2,1,2.43592213,2005,12,4,3,2.43320753
84,75,74,69,0,8,1,1,2,1,2.415577274,2005,12,4,3,2.417991618
86,74,76,68,0,8,2,1,4,5,2.31207773,2005,12,4,3,2.303589615
86,74,76,68,1,0,2,1,0,6,2.21487156,2005,12,4,3,2.213778564
86,74,76,68,1,1,0,1,0,6,2.317521409,2005,12,4,3,2.315708556
86,74,76,68,1,1,1,1,0,6,2.321330188,2005,12,4,3,2.318702743
86,74,76,68,1,1,2,1,0,6,2.070961675,2005,12,4,3,2.074631765
86,74,76,68,1,2,0,1,4,5,2.335016792,2005,12,4,3,2.333396362
86,74,76,68,1,2,1,1,4,5,2.33547101,2005,12,4,3,2.33176014
86,74,76,68,1,4,0,1,0,6,2.399516004,2005,12,4,3,2.40028602
86,74,76,68,1,4,1,1,0,6,2.3993296,2005,12,4,3,2.399232156
86,74,76,68,1,5,0,1,0,6,2.326623001,2005,12,4,3,2.324964456
86,74,76,68,1,5,1,1,0,6,2.34597348,2005,12,4,3,2.327830015
88,76,78,70,1,4,0,1,0,0,2.30352939,2005,12,4,3,2.306444527
88,76,78,70,1,4,1,1,0,0,2.310790671,2005,12,4,3,2.309784692
91,80,81,74,1,2,0,1,0,0,2.086117424,2005,12,4,3,2.091613429
91,80,81,74,1,2,1,1,0,0,2.091663503,2005,12,4,3,2.095341946
1,73,1,67,0,8,0,0,2,1,2.348853073,2006,1,1,3,2.336638032
1,73,1,67,0,8,1,0,2,1,2.342901542,2006,1,1,3,2.337242269
1,73,1,67,0,8,2,0,2,1,2.209023148,2006,1,1,3,2.206619587
5,7,5,7,1,2,0,1,2,1,2.384304224,2006,1,1,3,2.382254893
5,7,5,7,1,2,1,1,2,1,2.381209946,2006,1,1,3,2.381051025
7,18,6,18,1,0,0,1,0,6,2.213994071,2006,1,1,3,2.21303709
7,18,6,18,1,0,1,1,0,6,2.200813701,2006,1,1,3,2.204652026
8,8,7,8,1,4,0,1,0,0,2.295703449,2006,1,1,3,2.293523144
8,8,7,8,1,4,1,1,0,0,2.290360416,2006,1,1,3,2.287317406
11,57,10,54,1,1,0,1,0,6,2.283220775,2006,1,1,3,2.286457956
11,57,10,54,1,1,1,1,0,6,2.294160055,2006,1,1,3,2.291321252
13,36,12,34,0,8,0,0,0,0,2.231949116,2006,1,1,3,2.232453962
13,36,12,34,0,8,1,0,0,0,2.230922109,2006,1,1,3,2.231000462
14,11,13,11,0,8,0,1,0,0,2.421005083,2006,1,1,3,2.41835876
14,11,13,11,0,8,1,1,0,0,2.430117423,2006,1,1,3,2.428162522
14,11,13,11,0,8,2,1,0,0,2.237373618,2006,1,1,3,2.221668358
14,11,13,11,1,2,0,1,0,0,2.268663703,2006,1,1,3,2.261893915
14,11,13,11,1,2,1,1,0,0,2.251446548,2006,1,1,3,2.253057303
14,11,13,11,1,5,0,1,0,0,2.330540464,2006,1,1,3,2.319934402
14,11,13,11,1,5,1,1,0,0,2.338156541,2006,1,1,3,2.334668213
14,11,13,11,1,5,2,1,0,0,2.166280882,2006,1,1,3,2.16836919
15,54,14,51,1,0,0,1,0,6,2.282317086,2006,1,1,3,2.276144034
15,54,14,51,1,0,1,1,0,6,2.272178899,2006,1,1,3,2.270210244
18,50,16,5,0,8,0,1,4,4,2.220273833,2006,1,1,3,2.216041901
18,50,16,5,0,8,1,1,4,4,2.215864917,2006,1,1,3,2.21499354
20,59,18,55,1,0,0,1,0,0,2.256708116,2006,1,1,3,2.257327692
20,59,18,55,1,0,1,1,0,0,2.246148811,2006,1,1,3,2.24144677
25,14,22,14,1,4,0,1,0,0,2.370634561,2006,1,1,3,2.369693442
25,14,22,14,1,4,1,1,0,0,2.36587516,2006,1,1,3,2.366444947
27,22,24,21,1,0,0,1,0,0,2.336625961,2006,1,1,3,2.332645352
27,22,24,21,1,0,1,1,0,0,2.327234884,2006,1,1,3,2.325800247
28,19,25,19,1,0,0,1,0,0,2.33926884,2006,1,1,3,2.338104983
28,19,25,19,1,0,1,1,0,0,2.336836632,2006,1,1,3,2.336342822
32,26,28,25,0,8,0,0,2,2,2.374899091,2006,1,1,3,2.371546762
32,26,28,25,0,8,1,0,2,2,2.366338002,2006,1,1,3,2.368893065
32,26,28,25,0,8,1,1,2,2,2.455569006,2006,1,1,3,2.449399242
33,17,29,17,1,0,0,1,0,6,2.34833049,2006,1,1,3,2.348738068
33,17,29,17,1,0,1,1,0,6,2.346457543,2006,1,1,3,2.347361719
41,33,36,31,0,8,0,0,2,1,2.341874339,2006,1,1,3,2.344911744
41,33,36,31,0,8,1,0,2,1,2.333325205,2006,1,1,3,2.337646962
42,39,37,37,0,8,0,1,2,2,2.294538241,2006,1,1,3,2.29230309
42,39,37,37,0,8,1,1,2,2,2.291482081,2006,1,1,3,2.290386686
44,64,13,11,0,8,0,1,2,1,2.214402449,2006,1,1,3,2.218190118
44,64,13,11,0,8,1,1,2,1,2.2183956,2006,1,1,3,2.219535951
49,43,43,41,1,0,0,1,0,0,2.310304666,2006,1,1,3,2.308640714
49,43,43,41,1,0,1,1,0,0,2.299022739,2006,1,1,3,2.300137216
53,45,46,43,1,4,0,1,0,0,2.293766709,2006,1,1,3,2.292459867
53,45,46,43,1,4,1,1,0,0,2.280435708,2006,1,1,3,2.281925242
54,44,47,42,1,0,0,1,0,0,2.277483385,2006,1,1,3,2.26390344
54,44,47,42,1,0,1,1,0,0,2.247918003,2006,1,1,3,2.248597541
56,46,49,44,1,4,0,1,0,6,2.366941343,2006,1,1,3,2.369479541
56,46,49,44,1,4,1,1,0,6,2.359483602,2006,1,1,3,2.363330305
57,86,74,69,0,8,0,1,2,1,2.109945599,2006,1,1,3,2.098021169
57,86,74,69,0,8,1,1,2,1,2.084386837,2006,1,1,3,2.083687332
59,53,50,50,1,5,0,1,0,6,2.301853,2006,1,1,3,2.28556106
59,53,50,50,1,5,1,1,0,6,2.292286807,2006,1,1,3,2.288190983
61,87,52,78,0,8,0,1,2,1,2.136825712,2006,1,1,3,2.145715881
61,87,52,78,0,8,1,1,2,1,2.175281047,2006,1,1,3,2.17294111
62,56,53,53,0,8,0,1,2,2,2.449366977,2006,1,1,3,2.444996364
62,56,53,53,0,8,1,1,2,2,2.446865666,2006,1,1,3,2.444762133
62,56,53,53,1,0,0,1,0,0,2.283052959,2006,1,1,3,2.283349156
62,56,53,53,1,0,1,1,0,0,2.267714406,2006,1,1,3,2.276782083
66,60,57,56,1,0,0,1,0,0,2.337030005,2006,1,1,3,2.337643952
66,60,57,56,1,0,1,1,0,0,2.339929528,2006,1,1,3,2.337175838
72,68,63,62,1,0,0,1,0,6,2.383077123,2006,1,1,3,2.380881874
72,68,63,62,1,0,1,1,0,6,2.378269684,2006,1,1,3,2.377493942
73,58,28,25,0,8,0,1,2,2,2.247784777,2006,1,1,3,2.232363035
73,58,28,25,0,8,1,1,2,2,2.219978094,2006,1,1,3,2.219307378
73,58,76,68,1,2,0,1,4,5,2.212854262,2006,1,1,3,2.217087571
73,58,76,68,1,2,1,1,4,5,2.208192054,2006,1,1,3,2.214771151
76,69,66,63,0,8,0,0,2,1,2.171458474,2006,1,1,3,2.173979169
76,69,66,63,0,8,1,0,2,1,2.174256887,2006,1,1,3,2.175587483
79,70,69,64,1,3,0,1,0,6,2.276078363,2006,1,1,3,2.25042827
79,70,69,64,1,3,1,1,0,6,2.259636302,2006,1,1,3,2.250532065
84,75,74,69,0,8,0,0,2,1,2.434964422,2006,1,1,3,2.431519205
84,75,74,69,0,8,0,1,2,1,2.402349149,2006,1,1,3,2.412300304
84,75,74,69,0,8,1,0,2,1,2.425323058,2006,1,1,3,2.426812032
84,75,74,69,0,8,1,1,2,1,2.404910685,2006,1,1,3,2.412401405
85,74,75,68,0,8,1,1,2,1,2.451247792,2006,1,1,3,2.449429117
86,74,76,68,0,8,0,1,4,4,2.400928733,2006,1,1,3,2.400844666
86,74,76,68,0,8,1,1,4,4,2.393929185,2006,1,1,3,2.394973059
86,74,76,68,0,8,2,1,4,5,2.291049059,2006,1,1,3,2.288519947
86,74,76,68,1,0,2,1,0,6,2.198889512,2006,1,1,3,2.204659272
86,74,76,68,1,1,0,1,0,6,2.323635715,2006,1,1,3,2.315789082
86,74,76,68,1,1,1,1,0,6,2.322929614,2006,1,1,3,2.319113622
86,74,76,68,1,1,2,1,0,6,2.086866115,2006,1,1,3,2.081606342
86,74,76,68,1,2,0,1,4,5,2.320251157,2006,1,1,3,2.321447625
86,74,76,68,1,2,1,1,4,5,2.314305745,2006,1,1,3,2.323581348
86,74,76,68,1,4,0,1,0,6,2.395515426,2006,1,1,3,2.394353064
86,74,76,68,1,4,1,1,0,6,2.390523921,2006,1,1,3,2.389932464
86,74,76,68,1,5,0,1,0,6,2.335914397,2006,1,1,3,2.325074528
86,74,76,68,1,5,1,1,0,6,2.336058868,2006,1,1,3,2.333983823
88,76,78,70,1,4,0,1,0,0,2.319456289,2006,1,1,3,2.316952623
88,76,78,70,1,4,1,1,0,0,2.305689677,2006,1,1,3,2.309405764
1,73,1,67,0,8,0,0,2,1,2.314996888,2006,2,1,3,2.330125191
1,73,1,67,0,8,1,0,2,1,2.326519034,2006,2,1,3,2.330313334
1,73,1,67,0,8,2,0,2,1,2.225645537,2006,2,1,3,2.220294858
5,7,5,7,1,2,0,1,2,1,2.377710129,2006,2,1,3,2.380107945
5,7,5,7,1,2,1,1,2,1,2.37755258,2006,2,1,3,2.378555876
7,18,6,18,1,0,0,1,0,6,2.192728407,2006,2,1,3,2.198942142
7,18,6,18,1,0,1,1,0,6,2.188954958,2006,2,1,3,2.193253903
8,8,7,8,1,4,0,1,0,0,2.279821087,2006,2,1,3,2.277780088
8,8,7,8,1,4,1,1,0,0,2.280357137,2006,2,1,3,2.277284687
11,57,10,54,1,1,0,1,0,6,2.262095063,2006,2,1,3,2.271302517
11,57,10,54,1,1,1,1,0,6,2.286234789,2006,2,1,3,2.280571909
13,36,12,34,0,8,0,0,0,0,2.19662799,2006,2,1,3,2.203805926
13,36,12,34,0,8,1,0,0,0,2.196139343,2006,2,1,3,2.203315873
14,11,13,11,0,8,0,1,0,0,2.409485107,2006,2,1,3,2.413492206
14,11,13,11,0,8,1,1,0,0,2.427254735,2006,2,1,3,2.425529571
14,11,13,11,0,8,2,1,0,0,2.25360299,2006,2,1,3,2.242294729
14,11,13,11,1,2,0,1,0,0,2.255547888,2006,2,1,3,2.260313171
14,11,13,11,1,2,1,1,0,0,2.250392978,2006,2,1,3,2.252301147
14,11,13,11,1,5,0,1,0,0,2.29187145,2006,2,1,3,2.302356371
14,11,13,11,1,5,1,1,0,0,2.330404786,2006,2,1,3,2.32961624
14,11,13,11,1,5,2,1,0,0,2.197151569,2006,2,1,3,2.187863651
